SaleID,CustomerID,WineDesignation,Quantity,SaleAmount,SaleDate
4202,4915,Special Cuvée Reserve,3,408.8,2022-08-02
4203,3555,South Mesa Barnwood Vineyard,2,402.49,2024-04-11
4204,1291,Old Vine Selection,5,433.17,2024-03-14
4205,2468,Founders Reserve Cuvée,4,522.01,2022-11-20
4206,1299,Classic Reserve Cuvée,5,345.19,2022-08-26
4207,4984,Old Vine Estate,3,525.16,2023-10-04
4208,704,Reserve Selection Estate,2,493.66,2023-09-24
4209,774,Reserve Red Table Wine,4,372.41,2024-01-31
4210,356,Wild Horse Peak Thunderbolt Block,3,322.48,2023-01-28
4211,530,Family Estate Reserve,4,655.24,2023-05-13
4212,3703,Barrel Selection Cuvée,2,408.0,2024-02-13
4213,1234,Old Vine Estate,2,450.02,2022-12-29
4214,1705,Noble Reserve Selection,5,379.91,2023-09-22
4215,1772,Single Vineyard Reserve,2,663.24,2023-08-23
4216,2793,Special Cuvée Reserve,2,541.82,2022-12-19
4217,4134,Reserve Selection Estate,4,452.9,2023-04-21
4218,2212,Noble Reserve Cuvée,3,704.72,2023-01-12
4219,2535,Artisan Series Estate,2,702.89,2023-10-20
4220,4931,Special Cuvée Estate,4,711.54,2023-04-19
4221,513,No. 4 Gros & Petit Manseng,2,333.1,2024-01-30
4222,4450,Limited Edition Selection,1,577.97,2023-05-23
4223,3901,Premium Blend Reserve,5,666.1,2023-06-23
4224,2502,Grand Cru Estate,3,411.53,2023-08-05
4225,3631,Limited Edition Selection,3,605.91,2023-11-21
4226,3870,Château Selection,5,635.86,2024-02-27
4227,1315,Icon Wine,2,366.87,2023-06-21
4228,4032,Limited Edition Cuvée,4,416.37,2023-03-21
4229,2305,Grand Reserve Cuvée,5,394.87,2023-03-17
4230,3401,Single Vineyard,5,358.62,2022-09-18
4231,1736,Coastview Vineyard,4,379.55,2023-09-15
4232,1245,Single Vineyard Reserve,4,380.68,2023-06-26
4233,4622,Barrel Selection Cuvée,3,449.1,2022-08-14
4234,1802,Heritage Collection Cuvée,4,651.54,2023-06-17
4235,4837,Grand Cru Estate,4,640.09,2022-10-13
4236,1779,Founders Reserve Reserve,5,440.3,2024-02-12
4237,3219,Grand Reserve Estate,2,758.01,2023-05-29
4238,1265,Founders Reserve Estate,5,534.07,2024-05-10
4239,4918,Barrel Selection Cuvée,2,412.31,2023-01-27
4240,3561,Private Reserve Estate,2,269.71,2024-03-25
4241,2246,Grand Reserve,1,516.3,2023-06-06
4242,1047,Icon Wine Estate,1,439.09,2023-12-20
4243,2016,Old Vine Cuvée,4,381.57,2023-07-26
4244,3860,Heritage Collection Cuvée,1,401.13,2023-02-16
4245,1197,Grand Reserve Reserve,5,341.89,2024-02-12
4246,4035,Signature Series Reserve,3,351.1,2023-06-07
4247,2348,Special Cuvée Estate,3,592.76,2023-12-10
4248,2389,Limited Edition,2,342.48,2022-07-12
4249,4572,Noble Reserve Selection,5,600.88,2024-03-19
4250,3966,Prestige Collection Estate,2,349.57,2024-03-18
4251,1377,Reserve Selection Reserve,4,561.43,2022-11-23
4252,4619,Old Vine Estate,3,630.09,2023-10-30
4253,921,La Cave de Saint-Roch-les-Vignes,5,375.96,2023-09-30
4254,3727,Cellar Reserve,3,361.06,2022-12-19
4255,4488,Special Cuvée Selection,5,528.03,2024-04-22
4256,3696,Premium Blend,5,429.15,2023-01-07
4257,1360,Château Selection Reserve,4,494.22,2023-07-28
4258,935,Master Selection Estate,2,495.76,2022-07-24
4259,2266,Viña Main,1,419.7,2023-11-21
4260,3017,Estate Reserve,3,336.71,2022-09-20
4261,4019,Cellar Reserve,2,637.52,2022-07-17
4262,3246,Founders Reserve Estate,1,517.34,2023-10-10
4263,2151,Old Vine,5,463.62,2023-09-21
4264,4612,Special Cuvée Estate,1,546.57,2024-01-17
4265,2715,Prestige Collection Reserve,5,484.47,2022-09-15
4266,2772,Classic Reserve Reserve,4,442.44,2023-06-21
4267,3714,Limited Edition Reserve,4,648.28,2024-04-22
4268,375,Icon Wine Selection,5,427.13,2022-07-24
4269,3642,Reserve Selection Reserve,2,371.19,2024-02-08
4270,1391,Special Cuvée,3,380.94,2023-10-10
4271,3939,Château Selection Cuvée,2,398.04,2022-08-21
4272,2186,Château Selection Estate,3,677.1,2023-12-24
4273,3142,Founders Reserve Reserve,5,557.03,2024-01-15
4274,415,Grand Cru,1,642.53,2023-08-30
4275,4494,Classic Reserve Cuvée,3,579.51,2023-09-29
4276,3295,Premium Blend Selection,2,345.04,2024-03-10
4277,1915,Noble Reserve,2,598.38,2024-03-23
4278,3453,Family Estate Estate,2,411.91,2023-11-12
4279,3646,Master Selection Selection,3,477.22,2022-12-24
4280,3247,Estate Reserve,2,416.38,2023-07-12
4281,1319,Cellar Reserve Reserve,4,416.63,2024-04-18
4282,1336,Grand Cru Estate,1,513.13,2023-02-16
4283,3995,Grand Reserve Estate,4,336.45,2023-05-21
4284,4388,Barrel Selection Reserve,3,593.35,2023-01-07
4285,4188,Prestige Collection Reserve,3,405.91,2023-03-08
4286,990,Limited Edition Cuvée,5,404.24,2022-08-15
4287,1541,Signature Series Estate,3,574.4,2022-09-02
4288,2051,Pinot Noir Brut Rosé,4,395.48,2024-02-20
4289,670,Noble Reserve,4,259.31,2023-08-16
4290,3340,Old Vine Reserve,2,383.21,2023-09-10
4291,358,Premium Blend Reserve,3,325.99,2024-03-22
4292,3915,Family Estate Reserve,5,532.83,2023-07-23
4293,3930,Vintage Collection Cuvée,3,457.27,2022-11-14
4294,1975,Founders Reserve Cuvée,2,522.73,2024-02-19
4295,1405,Tess,5,360.54,2024-05-20
4296,2707,Single Vineyard Selection,5,518.15,2023-09-19
4297,537,Founders Reserve Estate,4,617.35,2022-08-09
4298,715,Icon Wine,5,679.42,2023-10-03
4299,4169,Single Vineyard Reserve,1,665.88,2024-02-09
4300,4479,Icon Wine,2,608.53,2022-12-02
4301,2496,Private Reserve Reserve,5,370.83,2023-02-25
4302,658,Barrel Selection Reserve,3,451.03,2024-05-29
4303,2058,Premium Blend Reserve,1,379.64,2023-10-06
4304,2363,Icon Wine Estate,5,311.69,2024-05-24
4305,2056,Reserve Selection Estate,3,517.39,2023-03-04
4306,1510,Prestige Collection Selection,4,712.78,2022-08-03
4307,498,Limited Edition Estate,4,306.87,2022-11-28
4308,3296,Family Estate Estate,2,482.87,2023-10-05
4309,2748,Old Vine Estate,4,399.32,2022-11-26
4310,1997,Reserve Selection Reserve,3,443.25,2023-08-01
4311,3223,Entre II Santos,5,385.11,2023-11-15
4312,3147,Barrel Selection Selection,3,553.55,2023-02-11
4313,303,Single Vineyard Cuvée,2,615.86,2023-01-19
4314,227,Signature Series Selection,1,343.47,2023-02-11
4315,2830,de Añada,2,347.86,2024-01-24
4316,3731,Domaine Long-Depaquit Vaudésirs Grand Cru,1,357.26,2023-03-24
4317,2835,Ca' del Laito,3,430.85,2024-05-26
4318,4703,Château Selection,1,578.85,2022-12-18
4319,3189,Reserve Selection Selection,1,440.1,2023-11-12
4320,2033,Cellar Reserve Reserve,4,539.24,2022-11-14
4321,2960,Master Selection Selection,2,476.77,2022-07-21
4322,3916,Old Vine Estate,3,417.59,2023-03-11
4323,1123,Late Harvest Violetta,4,440.72,2022-08-21
4324,4066,Special Cuvée,3,559.13,2023-10-18
4325,4706,Old Vine Selection,1,466.75,2022-12-02
4326,1265,Family Estate Reserve,5,647.85,2024-01-03
4327,3769,Single Vineyard Selection,2,518.93,2024-03-17
4328,375,Grand Reserve Reserve,4,468.21,2022-07-04
4329,685,Artisan Series Estate,5,341.48,2024-03-31
4330,1208,Special Cuvée,5,514.4,2023-01-10
4331,74,Founders Reserve Reserve,5,579.73,2023-03-16
4332,2862,Maresh Vineyard Loie's Block,1,384.49,2022-11-29
4333,3992,Limited Edition Selection,4,362.78,2022-11-11
4334,4583,Special Cuvée Cuvée,4,229.33,2023-08-06
4335,823,Heritage Collection Reserve,5,386.08,2023-07-14
4336,4317,Château Selection Selection,5,306.88,2023-12-22
4337,3281,Reserve Selection,5,514.57,2023-11-16
4338,890,Noble Reserve Estate,4,542.55,2023-03-04
4339,4911,Noble Reserve,1,380.07,2022-11-10
4340,4358,Grand Reserve,1,354.91,2023-12-11
4341,4852,Special Cuvée Reserve,5,468.78,2023-05-21
4342,752,Grand Cru Reserve,4,400.3,2023-07-20
4343,3992,Master Selection Estate,4,569.85,2024-05-23
4344,1548,Family Estate Reserve,3,611.34,2022-12-28
4345,4513,Founders Reserve Cuvée,3,445.46,2023-03-30
4346,3198,Újra Együtt,2,382.67,2022-10-25
4347,829,Single Vineyard Estate,2,518.92,2024-02-28
4348,3241,Single Vineyard Reserve,2,330.73,2023-12-26
4349,3587,Prestige Collection Selection,2,412.52,2022-09-06
4350,130,Grand Cru Selection,1,374.66,2022-09-10
4351,967,Estate Reserve Selection,3,414.53,2022-10-22
4352,1837,Estate Reserve Estate,2,529.27,2024-04-27
4353,2823,Old Vine Reserve,1,419.68,2022-09-19
4354,530,Doanto,5,319.11,2024-01-06
4355,3255,Artisan Series Reserve,4,540.21,2023-03-19
4356,2175,Signature Series Selection,5,373.76,2024-04-21
4357,857,Estate Reserve Reserve,1,454.11,2023-09-22
4358,4981,Estate Reserve Estate,2,703.82,2024-05-07
4359,2565,Vintage Collection Estate,5,449.97,2024-01-18
4360,79,Founders Reserve Reserve,4,528.54,2023-03-16
4361,3641,Château Selection Reserve,3,530.22,2023-01-11
4362,3746,Noble Reserve Cuvée,3,461.01,2023-10-05
4363,3884,Vintage Collection Cuvée,4,775.77,2023-03-12
4364,2057,Single Vineyard Selection,4,548.6,2024-04-24
4365,4956,Family Estate Reserve,2,320.36,2023-09-24
4366,4389,Family Estate Cuvée,4,611.51,2023-04-02
4367,751,Single Harvest Colheita Reserve,4,362.09,2023-12-17
4368,1010,Private Reserve,1,365.16,2022-09-04
4369,3271,Artisan Series Reserve,2,337.34,2023-12-04
4370,3394,Heritage Collection,3,571.55,2022-07-08
4371,1584,Signature Series Selection,5,472.62,2022-08-12
4372,3604,Icon Wine,2,448.84,2024-03-13
4373,2243,Signature Series Cuvée,1,386.52,2023-01-09
4374,1968,Estate Reserve Selection,3,461.46,2022-10-19
4375,2758,Old Vine Cuvée,1,544.53,2023-03-04
4376,3273,Estate Reserve,4,574.49,2023-03-10
4377,1060,Private Reserve Cuvée,4,519.94,2023-07-03
4378,2181,Family Estate Cuvée,1,499.85,2024-03-15
4379,1449,Special Cuvée Reserve,2,544.92,2023-05-05
4380,3887,Icon Wine Selection,4,240.64,2022-08-13
4381,3438,Classic Reserve Cuvée,5,466.2,2023-08-21
4382,167,Grand Cru Estate,3,489.92,2023-05-13
4383,3358,Artisan Series,3,520.51,2023-06-03
4384,1735,Estate Reserve Selection,4,378.8,2023-04-21
4385,580,Prestige Collection Estate,3,496.96,2023-12-01
4386,1549,Noble Reserve Reserve,4,641.42,2023-07-14
4387,4026,Icon Wine Cuvée,1,385.34,2024-05-01
4388,11,Barrel Selection Selection,3,498.5,2023-03-04
4389,323,Grand Reserve Selection,3,442.34,2023-09-22
4390,3197,Limited Edition Reserve,2,295.52,2023-09-21
4391,4441,Single Vineyard,4,606.29,2022-07-22
4392,347,Château Selection Cuvée,3,602.59,2024-02-20
4393,2503,Prestige Collection Estate,5,395.29,2023-07-23
4394,3665,Private Reserve Selection,2,503.2,2022-07-06
4395,968,Vintage Collection Cuvée,2,360.93,2022-08-27
4396,741,Red Dirt,2,424.54,2024-04-27
4397,2048,Family Estate Reserve,3,298.84,2022-10-31
4398,4835,Private Reserve Cuvée,3,485.01,2023-09-09
4399,3350,Pezzo Morgana,1,388.04,2023-05-23
4400,1845,Estate Reserve Selection,4,483.81,2022-09-24
4401,1558,Grand Cru Reserve,5,624.77,2023-10-23
4402,2695,Founders Reserve,5,552.29,2024-05-24
4403,4685,Signature Series Cuvée,2,394.55,2023-11-08
4404,1949,Icon Wine,3,365.3,2023-08-06
4405,1079,Grand Cru Estate,2,407.08,2024-05-09
4406,4786,Premium Blend,4,431.3,2024-03-21
4407,3074,Grand Cru Cuvée,4,403.11,2022-12-26
4408,4493,Family Estate Estate,1,550.18,2023-07-22
4409,3852,Reserve Selection Selection,3,526.56,2023-07-06
4410,3511,Grand Cru Cuvée,1,643.51,2024-05-19
4411,459,Limited Edition Selection,4,470.06,2023-01-06
4412,4362,Icon Wine Cuvée,5,554.22,2023-10-26
4413,3438,Special Cuvée Selection,2,298.82,2024-04-24
4414,575,Farina Vineyard,4,301.74,2022-12-19
4415,2931,Limited Edition,5,459.2,2022-11-06
4416,1844,Excelencia,3,361.7,2023-03-18
4417,4187,Signature Series Selection,2,618.07,2022-07-27
4418,4931,Special Cuvée Cuvée,5,431.53,2023-10-03
4419,4625,Old Vine Estate,2,517.52,2024-01-03
4420,1901,Sous Frétille Premier Cru,1,352.04,2023-06-08
4421,3643,Old Vine Selection,1,423.37,2022-10-22
4422,4069,Artisan Series Cuvée,3,399.62,2023-05-10
4423,4278,Château Selection,1,476.55,2023-12-23
4424,2869,Trefili,2,354.01,2024-05-20
4425,4027,Reserve Selection Cuvée,5,553.68,2023-09-07
4426,3950,Founders Reserve Reserve,2,657.51,2023-12-06
4427,3177,Reserve Selection Reserve,5,447.37,2023-09-18
4428,3792,Cerrado del Castillo,5,389.54,2023-03-09
4429,3027,Lot 98,4,373.09,2023-06-22
4430,1456,Vintage Collection Reserve,3,584.18,2023-10-09
4431,3268,Family Estate Estate,2,648.4,2022-07-08
4432,561,Private Reserve Selection,2,394.47,2023-04-04
4433,3447,Cuvee 32,2,404.76,2023-06-15
4434,3950,Premium Blend Cuvée,3,536.03,2022-07-14
4435,1844,Private Reserve Selection,3,574.79,2023-01-13
4436,1307,Premium Blend Selection,5,392.96,2024-01-18
4437,943,Grand Reserve,4,468.19,2024-04-10
4438,3214,Grand Reserve,2,711.67,2022-11-23
4439,4447,The Flying Winemaker,5,394.78,2022-09-21
4440,4043,Classic Reserve Estate,4,460.49,2024-04-22
4441,2290,Master Selection Cuvée,4,679.66,2022-07-23
4442,1627,MIllesimato Brut Il Vino dei Poeti,5,365.63,2024-01-22
4443,2674,Barrel Selection Estate,5,447.71,2022-09-21
4444,985,Reserve Selection,5,521.12,2022-08-08
4445,2180,Signature Series Estate,3,604.6,2024-03-16
4446,4712,Premium Blend Reserve,1,626.33,2022-08-11
4447,1759,Early,3,437.92,2023-06-18
4448,1184,Signature Series Cuvée,5,342.81,2022-07-03
4449,280,Old Vine Selection,4,613.12,2022-09-27
4450,2386,Epineuil,5,383.02,2023-10-01
4451,4498,Prestige Collection Cuvée,5,338.69,2023-11-30
4452,834,Special Cuvée Selection,5,423.42,2023-12-20
4453,2567,Kankana del Elqui Solar No. 10,1,400.82,2023-04-11
4454,1530,Single Vineyard,2,504.5,2024-02-11
4455,32,Single Vineyard,2,659.99,2023-06-11
4456,1671,Premium Blend Selection,5,503.82,2023-11-27
4457,2274,Classic Reserve Selection,4,474.64,2023-05-05
4458,1957,Gran Ricardo,3,427.26,2024-04-09
4459,488,Cellar Reserve Estate,5,441.92,2023-05-25
4460,1020,Special Cuvée Cuvée,2,701.71,2023-09-22
4461,888,Milestone Cabernet Franc-Merlot,3,376.38,2023-02-13
4462,1392,Grand Cru Selection,3,518.32,2024-02-20
4463,906,Noble Reserve Reserve,4,454.51,2023-12-12
4464,4713,Artisan Series,1,460.25,2023-11-16
4465,252,Pearl Hart,3,309.18,2024-02-03
4466,3106,Master Selection Selection,2,689.16,2023-06-12
4467,775,Single Vineyard Estate,5,382.06,2023-06-26
4468,2703,Olema,3,440.45,2024-01-17
4469,471,Master Selection Cuvée,3,420.16,2023-02-20
4470,3862,Old Vine Reserve,2,344.79,2023-05-28
4471,2809,Icon Wine,5,541.52,2024-01-14
4472,2958,Family Estate Selection,5,745.05,2024-03-06
4473,1818,Private Reserve Cuvée,1,517.44,2023-12-10
4474,3067,Late Disgorged Brut,2,383.65,2022-09-01
4475,4942,Premium Blend Cuvée,4,523.13,2024-05-11
4476,3121,Grand Reserve Selection,2,453.72,2022-10-29
4477,2333,Artisan Series,4,521.67,2022-07-04
4478,3134,Costa del Pesche Brut,3,368.33,2024-04-27
4479,3753,Icon Wine Selection,5,589.26,2022-12-20
4480,504,Heritage Collection Selection,1,532.22,2022-12-18
4481,3509,Founders Reserve Selection,5,387.28,2023-03-06
4482,2884,Noble Reserve Cuvée,4,498.16,2024-05-01
4483,2329,Reserve Selection Cuvée,2,519.44,2023-12-04
4484,2682,Casa Conde de Haro,1,369.16,2024-04-17
4485,1237,Prestige Collection Selection,4,543.09,2023-07-16
4486,4769,Old Vine Estate,5,481.72,2023-12-10
4487,2351,Joven,1,422.16,2023-11-25
4488,4330,Prestige Collection Estate,2,428.2,2023-05-21
4489,3642,Snipes Vineyard Dry,5,401.67,2022-10-13
4490,573,Sino da Romaneira,2,393.52,2023-01-27
4491,4671,Single Vineyard Sumaka Vineyard,3,400.53,2023-07-29
4492,1714,Single Vineyard Reserve,4,230.62,2023-12-02
4493,4638,Caliza Syrah & Petit Verdot,4,385.3,2022-07-17
4494,3560,Premium Blend Cuvée,5,534.16,2023-02-04
4495,3975,Heritage Collection Estate,2,561.73,2022-12-26
4496,1579,Old Vine Reserve,3,538.72,2023-08-25
4497,1415,Private Reserve Estate,3,470.95,2023-12-02
4498,4771,Prestige Collection Estate,3,424.22,2023-07-31
4499,933,Single Vineyard Estate,2,511.85,2022-08-01
4500,4714,Prestige Collection Reserve,2,454.67,2024-03-23
4501,1112,Noble Reserve Reserve,1,397.17,2024-04-29
4502,1002,Cellar Reserve Cuvée,4,387.21,2022-09-06
4503,2739,Estate Reserve Reserve,4,298.63,2024-01-10
4504,3571,Addor Vineyard Lower Block,3,396.5,2023-06-21
4505,3742,Single Vineyard Cuvée,1,594.6,2023-03-27
4506,3875,Signature Series Reserve,3,421.89,2024-02-25
4507,2193,Icon Wine,3,368.37,2023-03-12
4508,849,Grand Cru Selection,5,341.38,2024-02-26
4509,785,Chenin-Chardonnay,1,372.45,2023-03-06
4510,3752,Vintage Collection Estate,2,359.2,2024-03-12
4511,127,Classic Reserve Estate,5,445.77,2024-04-13
4512,1997,Family Estate Selection,3,360.95,2023-11-07
4513,3329,Reserve Selection Reserve,1,379.8,2023-07-10
4514,173,Artisan Series Selection,5,363.64,2022-08-27
4515,3009,Classic Reserve Cuvée,4,559.0,2023-03-05
4516,408,Founders Reserve,5,540.07,2023-02-08
4517,1430,Limited Edition Estate,5,491.9,2024-03-25
4518,3830,Artisan Series Selection,3,424.7,2023-04-15
4519,2189,Noble Reserve Reserve,2,500.71,2022-10-03
4520,331,Rosé Excellence Brut,2,379.04,2024-05-16
4521,4710,Signature Series Estate,3,485.1,2024-04-14
4522,1780,Signature Series Cuvée,4,458.7,2022-08-26
4523,4453,Grand Reserve Reserve,4,272.73,2023-01-13
4524,1906,Special Cuvée Cuvée,1,463.96,2023-10-20
4525,4262,Founders Reserve Cuvée,3,454.86,2023-08-10
4526,3249,Cerviolo,4,357.56,2023-11-26
4527,4061,Special Cuvée Cuvée,1,525.68,2022-10-04
4528,3758,Premium Blend Reserve,4,372.29,2023-02-18
4529,3007,Prestige Collection Reserve,2,511.03,2024-05-12
4530,1719,Grand Reserve,1,367.34,2024-03-25
4531,3799,Signature Series Cuvée,5,419.68,2023-03-13
4532,41,Classic Reserve Reserve,3,432.79,2024-02-10
4533,847,Artisan Series Estate,5,479.54,2023-01-20
4534,3180,Colheita Tawny,2,336.92,2023-07-25
4535,3556,Limited Edition Reserve,2,418.4,2023-06-23
4536,1187,Family Estate Cuvée,4,350.41,2022-11-14
4537,4187,Icon Wine,2,355.51,2022-08-25
4538,4370,Single Vineyard,1,423.82,2022-10-17
4539,2193,Cellar Reserve Reserve,3,461.01,2022-11-17
4540,2441,Premium Blend,5,438.66,2023-07-13
4541,1447,Barrel Selection Estate,2,330.03,2022-08-13
4542,891,Bojador,5,321.92,2024-03-04
4543,4065,Alfonso Oloroso Seco,2,405.02,2023-10-09
4544,2776,Limited Edition,2,354.22,2022-12-07
4545,3209,Single Vineyard,4,499.94,2023-12-12
4546,4262,Grand Reserve Selection,5,438.2,2022-07-04
4547,4255,Château Selection Selection,3,594.25,2023-08-11
4548,1773,Single Vineyard,1,453.87,2023-09-19
4549,667,Signature Series Cuvée,4,415.55,2024-04-04
4550,2993,Premium Blend Reserve,3,443.34,2023-08-03
4551,757,Grand Cru,3,393.92,2023-09-15
4552,3030,Founders Reserve Cuvée,5,498.01,2023-02-20
4553,1885,Private Reserve Selection,2,499.07,2022-12-13
4554,4597,Artisan Series Estate,4,609.97,2024-05-24
4555,769,Noble Reserve,1,388.0,2023-01-17
4556,3453,Master Selection Selection,3,407.91,2023-04-01
4557,3706,Premium Blend Selection,1,329.32,2023-10-01
4558,188,Barrel Selection Estate,1,546.09,2023-01-01
4559,1423,Founders Reserve Reserve,3,572.47,2022-10-15
4560,579,Estate Reserve,3,646.3,2023-11-19
4561,3990,Artisan Series,2,464.88,2022-10-16
4562,822,Domaine de Vaudon,1,354.07,2022-09-28
4563,3570,Single Vineyard Reserve,4,614.21,2023-02-10
4564,1395,Icon Wine Selection,1,332.6,2023-03-06
4565,2155,Artisan Series,5,447.43,2023-11-25
4566,4067,Barney's Heritage Cuvee,1,407.14,2022-12-24
4567,3738,Classic Reserve Cuvée,1,414.81,2023-05-06
4568,3098,Château Selection Estate,4,609.6,2022-11-17
4569,2985,Barrel Selection Selection,3,373.31,2023-07-02
4570,4287,Château Selection Cuvée,1,355.32,2023-06-19
4571,224,Classic Reserve Estate,4,617.73,2022-12-23
4572,1381,Icon Wine Cuvée,3,446.18,2024-05-12
4573,903,Heritage Collection Reserve,4,597.69,2022-11-18
4574,818,Heritage Collection Selection,3,437.52,2024-04-10
4575,4418,Classic Reserve Selection,2,355.14,2022-10-25
4576,2709,Premium Blend Selection,2,379.06,2022-11-04
4577,1361,Vintage Collection,4,607.69,2023-08-13
4578,1873,Château Selection Estate,2,568.63,2022-09-19
4579,954,Heritage Collection Estate,3,523.66,2023-12-28
4580,4122,Grand Cru Estate,4,486.83,2023-02-24
4581,4203,Noble Reserve,2,479.13,2022-11-08
4582,3648,Reserve Selection Reserve,3,415.0,2022-11-11
4583,2299,Cellar Reserve Cuvée,2,331.98,2023-06-28
4584,1473,Barrel Selection Estate,3,485.52,2022-11-13
4585,3468,Méthode Champenoise Brut,2,384.51,2024-04-14
4586,3172,Cellar Reserve Estate,4,414.81,2023-06-12
4587,1322,Grand Cru Estate,3,477.29,2023-03-17
4588,1589,Old Vine,5,612.31,2024-03-27
4589,1701,Founders Reserve,4,430.61,2023-04-03
4590,3242,Stone Corral Vineyard Estate,3,388.3,2023-04-16
4591,741,Private Reserve,4,342.46,2024-04-30
4592,1010,Noble Reserve Selection,1,450.55,2022-11-08
4593,256,Single Vineyard Reserve,3,559.33,2023-09-19
4594,4168,Limited Edition,3,431.59,2024-05-05
4595,1525,Old Vine Reserve,4,536.37,2023-12-09
4596,16,Limited Edition Estate,2,417.92,2023-10-07
4597,398,Limited Edition Selection,5,513.23,2023-07-14
4598,4667,Icon Wine Reserve,5,480.67,2022-11-10
4599,4518,Afix,2,365.24,2022-12-18
4600,4306,Cellar Reserve Selection,1,326.13,2023-10-07
4601,4159,Crescendo,2,356.4,2023-05-09
4602,2334,Heritage Collection Reserve,1,549.64,2023-02-27
4603,1685,Special Cuvée Selection,2,362.8,2023-06-18
4604,4239,Family Estate Selection,2,445.1,2024-03-25
4605,734,Limited Edition Estate,5,291.17,2023-12-28
