WineID,WineDesignation,Category,CountryOfOrigin,Region,GrapeVariety,Year,AlcoholPercentage,BottleSize,PriceRange
938,Prestige Collection Cuvée,Red,Turkey,Thrace,Chardonnay,2021,15.4,0.75L,High
939,Limited Edition Cuvée,Red,Canada,Niagara Peninsula,Merlot,2010,11.5,0.75L,Premium
940,Barrel Selection Estate,Red,Austria,Burgenland,Merlot,2013,11.3,0.75L,Medium
941,Single Vineyard Cuvée,Red,Hungary,Tokaj,Pinot Noir,2014,12.4,0.75L,Medium
942,Prestige Collection Cuvée,Rosé,Austria,Kamptal,Malbec,2004,14.6,1.5L,Medium
943,Single Vineyard Cuvée,Red,Uruguay,Colonia,Syrah,2001,11.9,1L,Premium
944,Carter Vineyard,Dessert,Spain,Catalonia,Merlot,2018,12.8,0.75L,High
945,Boschi dei Signori,Sparkling,Chile,Maipo Valley,Fetească Neagră,2022,13.6,1L,Premium
946,20 Barrels Limited Edition,White,USA,Napa Valley,Fetească Neagră,2014,11.6,1L,Medium
947,Special Cuvée Estate,Dessert,Croatia,Slavonia,Pinot Noir,2003,14.1,1.5L,Medium
948,Grand Cru Selection,Rosé,Uruguay,Canelones,Chardonnay,2014,11.4,1.5L,Medium
949,Cyrano,Red,Chile,Casablanca Valley,Pinot Noir,2021,11.7,1L,High
950,Vintage Collection Reserve,Red,Canada,Niagara Peninsula,Fetească Neagră,2012,15.0,1.5L,Medium
951,Icon Wine Estate,White,Canada,Niagara Peninsula,Sauvignon Blanc,2022,11.4,1L,High
952,Plan de Dieu,White,France,Provence,Chardonnay,2023,13.3,0.75L,Low
953,Marie's View Red,Red,Italy,Sicily,Pinot Noir,2006,11.1,1.5L,Premium
954,Noble Reserve,Dessert,Slovenia,Posavje,Pinot Noir,2019,14.5,0.75L,High
955,The Yard Whispering Hill Vineyard,White,Romania,Murfatlar,Syrah,2016,12.1,0.75L,High
956,Founders Reserve,Rosé,Israel,Negev,Sauvignon Blanc,2010,12.2,1.5L,Premium
957,Sporen Grand Cru,Rosé,USA,Napa Valley,Cabernet Sauvignon,2006,12.9,1.5L,Low
958,Château Selection Reserve,Sparkling,Lebanon,Mount Lebanon,Pinot Noir,2005,12.2,0.75L,Medium
959,Prestige Collection,White,New Zealand,Central Otago,Cabernet Sauvignon,2014,14.9,1L,Medium
960,Estate Reserve,Sparkling,Austria,Wachau,Malbec,2001,13.8,1L,High
961,Château de Blagny Premier Cru,Red,France,Provence,Sauvignon Blanc,2010,15.4,1L,High
962,Estate Reserve Selection,Sparkling,New Zealand,Hawke's Bay,Syrah,2017,14.3,0.75L,Premium
963,Barrel Selection,Red,Turkey,Cappadocia,Riesling,2012,11.2,0.75L,Low
964,Estate Reserve Selection,Red,New Zealand,Waipara,Cabernet Sauvignon,2006,12.8,1L,High
965,Old Vine Cuvée,Sparkling,New Zealand,Waipara,Sauvignon Blanc,2001,11.5,1L,Premium
966,Limited Edition Selection,Dessert,Austria,Burgenland,Riesling,2004,14.8,1L,Premium
967,Founders Reserve,Rosé,South Africa,Stellenbosch,Merlot,2010,11.3,0.75L,Low
968,Grand Cru Selection,Dessert,Hungary,Villány,Riesling,2005,12.6,0.75L,Premium
969,Barrel Selection Reserve,Sparkling,Hungary,Villány,Fetească Neagră,2013,12.5,1L,High
970,Orange Apéritif,White,Germany,Rheingau,Sauvignon Blanc,2002,11.3,1.5L,Medium
971,Steinborz Smaragd,Dessert,Germany,Mosel,Pinot Noir,2021,11.9,1L,Low
972,Piedra Roja Block 22,Sparkling,Portugal,Douro,Pinot Noir,2019,15.5,1L,Premium
973,Single Vineyard Reserve,Sparkling,New Zealand,Waipara,Syrah,2002,13.9,0.75L,High
974,Vintage Collection Reserve,Dessert,Austria,Burgenland,Malbec,2016,14.8,1L,Medium
975,Derby Vineyard Fifteen 10 Red,Rosé,Chile,Casablanca Valley,Syrah,2013,11.6,0.75L,High
976,Roble 4 Meses en Barrica,Red,France,Burgundy,Syrah,2015,14.6,0.75L,Premium
977,Ten Year Anniversary,Rosé,Chile,Casablanca Valley,Sauvignon Blanc,2018,15.2,0.75L,Medium
978,Rosado Brut Reserva,Dessert,Argentina,Mendoza,Cabernet Sauvignon,2021,12.3,1L,High
979,Private Reserve Cuvée,Rosé,Turkey,Aegean,Syrah,2022,12.8,1L,Premium
980,Artisan Series Selection,Dessert,New Zealand,Waipara,Malbec,2007,11.4,1L,Low
981,Grand Reserve Cuvée,Sparkling,New Zealand,Hawke's Bay,Pinot Noir,2015,12.8,1L,Premium
982,Private Reserve Selection,Sparkling,Hungary,Szekszárd,Riesling,2002,15.1,0.75L,Medium
983,Chateldon Reserva,Sparkling,Chile,Maipo Valley,Fetească Neagră,2013,14.9,1L,High
984,Artisan Series Cuvée,Dessert,Turkey,Aegean,Riesling,2006,14.0,0.75L,Premium
985,Artisan Series Reserve,Sparkling,New Zealand,Waipara,Pinot Noir,2000,14.5,0.75L,Low
986,Le Lombard,Rosé,Australia,Barossa Valley,Pinot Noir,2000,12.1,1L,High
987,Vigne Nuove di Musella,Rosé,Italy,Sicily,Chardonnay,2021,11.5,1L,Low
988,Grand Cru Cuvée,Red,Hungary,Villány,Pinot Noir,2022,14.4,1L,Premium
989,Single Vineyard Reserve,White,New Zealand,Waipara,Cabernet Sauvignon,2014,11.1,1L,High
990,Château Selection,White,New Zealand,Hawke's Bay,Tempranillo,2016,13.2,1L,Low
991,Estate Reserve Estate,Sparkling,South Africa,Swartland,Pinot Noir,2019,12.2,1.5L,Premium
992,Manzanilla Riá Pitá,Sparkling,France,Provence,Cabernet Sauvignon,2003,12.2,0.75L,Low
993,Estate Bottled Vinho Tinto,White,Chile,Casablanca Valley,Riesling,2006,12.1,1.5L,High
994,Portada Winemaker's Selection,Rosé,France,Bordeaux,Cabernet Sauvignon,2008,12.2,1.5L,Medium
995,Barrel Selection Reserve,White,Israel,Judean Hills,Merlot,2019,11.5,0.75L,High
996,En Chamberlin Vineyard,Rosé,Portugal,Douro,Syrah,2001,11.2,0.75L,Medium
997,Château Selection Selection,White,Greece,Nemea,Malbec,2014,11.1,1L,High
998,Infinito,Sparkling,USA,Sonoma,Pinot Noir,2009,13.5,1L,Premium
999,Special Cuvée Cuvée,Sparkling,Hungary,Eger,Chardonnay,2008,14.6,1L,High
1000,Reserve Selection Reserve,Red,Uruguay,Colonia,Tempranillo,2000,12.3,0.75L,High
1001,R-Bar-R Ranch,White,France,Provence,Riesling,2002,15.1,1L,Low
1002,Cellar Reserve Cuvée,Red,South Africa,Constantia,Merlot,2012,12.6,1.5L,High
1003,The West End,White,Chile,Maipo Valley,Merlot,2023,13.1,0.75L,Medium
1004,Old Vine 1908 Brignoli Vineyard,Rosé,Romania,Dealu Mare,Fetească Neagră,2005,14.6,1L,Medium
1005,Classic Reserve,Sparkling,Lebanon,Bekaa Valley,Cabernet Sauvignon,2022,12.2,1L,High
1006,Family Estate,Dessert,Canada,Okanagan Valley,Tempranillo,2011,13.5,1.5L,Premium
1007,Master Selection Selection,Rosé,New Zealand,Waipara,Sauvignon Blanc,2015,13.3,0.75L,Medium
1008,Deen de Bortoli Vat 8,Dessert,Argentina,Mendoza,Sauvignon Blanc,2004,13.0,1.5L,High
1009,Special Cuvée Cuvée,Dessert,Austria,Kamptal,Syrah,2019,13.2,1L,Premium
1010,Lot 74,Sparkling,Portugal,Alentejo,Malbec,2020,13.1,1L,Premium
1011,Artisan Series Reserve,Sparkling,South Africa,Constantia,Merlot,2018,13.7,0.75L,Low
1012,Bouthières,White,Chile,Maipo Valley,Sauvignon Blanc,2010,14.1,1.5L,Premium
1013,Grand Cru Cuvée,White,South Africa,Swartland,Merlot,2020,15.5,1.5L,Low
1014,Barrel Selection Cuvée,White,Israel,Negev,Syrah,2009,14.1,0.75L,Premium
1015,Prestige Collection Cuvée,Dessert,Croatia,Istria,Syrah,2009,14.9,1.5L,Medium
1016,Piastraia,Sparkling,France,Champagne,Chardonnay,2000,12.5,1L,High
1017,Noble Reserve Selection,Dessert,Canada,Niagara Peninsula,Riesling,2000,14.9,1.5L,Premium
1018,Apalta Vineyard,Rosé,Chile,Casablanca Valley,Malbec,2018,13.8,1L,Medium
1019,Old Vine Reserve,Red,Hungary,Szekszárd,Fetească Neagră,2004,12.5,1.5L,Medium
1020,Réserve de l'Obédience Les Blanchots Grand Cru,Sparkling,Italy,Tuscany,Chardonnay,2013,14.3,1L,Medium
1021,Cellar Reserve Estate,White,Austria,Kamptal,Syrah,2022,12.7,0.75L,High
1022,Premium Blend Reserve,White,Canada,British Columbia,Merlot,2000,12.8,0.75L,Premium
1023,Piesporter QbA,Red,Romania,Murfatlar,Merlot,2002,13.4,0.75L,Low
1024,Utopia Vineyard,Sparkling,France,Burgundy,Syrah,2001,13.4,1L,Low
1025,Signature Series Reserve,Rosé,Canada,Niagara Peninsula,Cabernet Sauvignon,2005,14.2,1L,High
1026,Cellar Reserve Estate,White,New Zealand,Hawke's Bay,Riesling,2008,11.1,0.75L,Premium
1027,Semi Dry,Sparkling,Chile,Casablanca Valley,Chardonnay,2006,13.5,0.75L,Premium
1028,Noble Reserve,Dessert,Greece,Crete,Malbec,2020,13.6,1.5L,Medium
1029,Pascena Vendemmia Tardiva,Rosé,Spain,Catalonia,Fetească Neagră,2009,14.5,1.5L,Medium
1030,Icon Wine Reserve,Red,South Africa,Paarl,Fetească Neagră,2003,12.9,1.5L,High
1031,Heritage Collection Cuvée,Rosé,South Africa,Constantia,Syrah,2019,12.0,0.75L,Medium
1032,Signature Series Cuvée,Rosé,Lebanon,Mount Lebanon,Riesling,2008,13.0,0.75L,Medium
1033,Ol' Red,Dessert,Australia,Hunter Valley,Tempranillo,2018,14.8,1L,High
1034,Grale,Rosé,Argentina,Mendoza,Cabernet Sauvignon,2007,14.7,1L,Low
1035,Master Selection Cuvée,Sparkling,New Zealand,Marlborough,Riesling,2002,11.0,0.75L,High
1036,Ghielmetti Vineyard Clone 4,Red,Chile,Casablanca Valley,Cabernet Sauvignon,2014,11.5,0.75L,Premium
1037,Quinta do Correio,Red,Chile,Casablanca Valley,Cabernet Sauvignon,2009,14.7,0.75L,Premium
1038,Family Estate Cuvée,Red,New Zealand,Central Otago,Chardonnay,2016,11.5,1L,Medium
1039,Limited Edition Reserve,Dessert,Hungary,Tokaj,Chardonnay,2021,14.7,1.5L,Premium
1040,Grand Cru Selection,Dessert,Austria,Wachau,Merlot,2022,11.5,0.75L,Medium
1041,Senftenberger Freiheit,Rosé,USA,Oregon,Riesling,2010,13.6,1L,High
1042,Special Cuvée Cuvée,Red,South Africa,Stellenbosch,Chardonnay,2020,11.8,0.75L,Medium
1043,The Sherpa,Sparkling,Spain,Catalonia,Riesling,2006,14.3,1.5L,Premium
1044,Höfen,Red,Australia,Barossa Valley,Fetească Neagră,2018,12.9,0.75L,Premium
1045,Maskaria,White,Germany,Rheingau,Syrah,2001,12.1,1.5L,Medium
1046,Barrel Selection Estate,Dessert,Greece,Santorini,Riesling,2011,12.9,0.75L,Premium
1047,Limited Edition Selection,Red,New Zealand,Marlborough,Merlot,2005,14.6,1.5L,Premium
1048,Vintage Collection,Rosé,South Africa,Stellenbosch,Chardonnay,2006,12.2,0.75L,Medium
1049,Signature Series,Red,Uruguay,Canelones,Merlot,2002,13.2,0.75L,Medium
1050,Noble Reserve,Red,Hungary,Szekszárd,Cabernet Sauvignon,2005,14.6,0.75L,Premium
1051,Premium Blend,Rosé,Mexico,Coahuila,Cabernet Sauvignon,2004,15.5,1L,High
1052,Limited Edition Reserve,Dessert,Slovenia,Posavje,Chardonnay,2012,12.9,1L,High
1053,Giambattista Valli,Dessert,Spain,Catalonia,Malbec,2022,11.6,1.5L,Medium
1054,Cara Mia Vineyard Camerata Red Wine,Dessert,Chile,Maipo Valley,Sauvignon Blanc,2020,11.3,0.75L,High
1055,Reserve Selection Selection,Red,Hungary,Eger,Malbec,2003,13.1,0.75L,High
1056,Estate Reserve Estate,Dessert,South Africa,Paarl,Chardonnay,2001,14.2,1L,High
1057,Vandal Vineyard,Dessert,Portugal,Douro,Tempranillo,2018,13.2,1.5L,Medium
1058,Blend de Malbecs,Rosé,Australia,Hunter Valley,Malbec,2013,12.5,1.5L,Low
1059,Prima Reserva,Sparkling,Romania,Dealu Mare,Fetească Neagră,2014,11.7,1L,Low
1060,Villa Borghetti,Rosé,USA,Sonoma,Cabernet Sauvignon,2015,12.4,0.75L,High
1061,Reserve Selection,White,New Zealand,Central Otago,Fetească Neagră,2004,13.1,1L,High
1062,Master Selection,White,Uruguay,Colonia,Chardonnay,2003,12.3,0.75L,Medium
1063,Cellar Reserve Reserve,Rosé,Austria,Burgenland,Fetească Neagră,2018,12.7,1L,Premium
1064,Founders Reserve Estate,Red,Hungary,Eger,Cabernet Sauvignon,2017,15.2,0.75L,Low
1065,Château Selection Selection,Red,Hungary,Eger,Tempranillo,2019,11.9,1L,Premium
1066,Madiere,Rosé,Portugal,Alentejo,Syrah,2002,11.6,0.75L,Medium
1067,Single Vineyard Reserve,Sparkling,Greece,Santorini,Sauvignon Blanc,2002,14.3,1L,Medium
1068,Old Vine Reserve,Dessert,Croatia,Dalmatia,Fetească Neagră,2007,15.1,1.5L,Medium
1069,Elixir Demi-Sec Premier Cru,White,Romania,Cotnari,Sauvignon Blanc,2011,14.3,1L,Premium
1070,Founders Reserve Reserve,Red,South Africa,Stellenbosch,Riesling,2021,12.5,0.75L,Low
1071,Isabella Rare,Rosé,USA,Sonoma,Chardonnay,2011,13.7,1.5L,Premium
1072,Château Selection Estate,Rosé,Canada,Okanagan Valley,Sauvignon Blanc,2014,14.4,1.5L,Low
1073,Tempranillo + Shiraz,Rosé,Portugal,Douro,Tempranillo,2002,13.0,1.5L,Premium
1074,Château Selection Selection,Sparkling,Croatia,Dalmatia,Syrah,2011,14.1,1.5L,Medium
1075,Signature Series Reserve,Sparkling,Lebanon,Bekaa Valley,Fetească Neagră,2015,11.2,0.75L,Low
1076,Single Vineyard Estate,Red,Canada,Okanagan Valley,Chardonnay,2021,12.3,0.75L,High
1077,Premium Blend Selection,Red,Hungary,Eger,Chardonnay,2021,12.3,0.75L,Premium
1078,Grand Cru Cuvée,Dessert,Austria,Kremstal,Fetească Neagră,2002,11.9,1L,Premium
1079,Grand Cru Reserve,White,Austria,Wachau,Malbec,2021,15.4,0.75L,Premium
1080,Vintage Collection Selection,Dessert,Canada,British Columbia,Syrah,2017,12.7,1L,Premium
1081,Limited Edition Selection,Sparkling,Lebanon,Bekaa Valley,Riesling,2000,12.0,0.75L,Premium
1082,Classic Reserve Estate,Dessert,Israel,Galilee,Syrah,2020,12.1,0.75L,Medium
1083,Casa Conde de Haro,Red,Germany,Rheingau,Cabernet Sauvignon,2018,12.1,0.75L,High
1084,Grand Cru Estate,Dessert,Greece,Crete,Riesling,2005,12.7,1L,High
1085,Cellar Reserve Cuvée,Dessert,Turkey,Cappadocia,Syrah,2013,11.8,0.75L,High
1086,Stickleback,Sparkling,Italy,Sicily,Pinot Noir,2008,11.5,1L,High
1087,Founders Reserve,Red,New Zealand,Hawke's Bay,Tempranillo,2003,13.4,1L,Low
1088,Kalkofen,Dessert,Spain,Rioja,Fetească Neagră,2009,12.8,1L,Medium
1089,Heritage Collection,Rosé,New Zealand,Waipara,Malbec,2004,15.0,1.5L,Premium
1090,Reserve Selection,Sparkling,New Zealand,Marlborough,Cabernet Sauvignon,2000,13.5,1.5L,High
1091,"Heritage Collection, Six Clones",Dessert,Argentina,Salta,Merlot,2014,11.8,0.75L,Medium
1092,Nativo Estate,Dessert,Argentina,Mendoza,Sauvignon Blanc,2020,14.6,1.5L,High
1093,Private Reserve Reserve,Red,New Zealand,Marlborough,Pinot Noir,2010,11.7,1.5L,High
1094,Grand Cru Estate,Sparkling,South Africa,Paarl,Pinot Noir,2015,11.4,1L,High
1095,The Cab,White,Portugal,Alentejo,Cabernet Sauvignon,2022,14.9,1.5L,Medium
1096,Grand Cru Cuvée,Rosé,Hungary,Villány,Merlot,2016,14.3,1L,Medium
1097,Master Selection Estate,White,Hungary,Villány,Tempranillo,2006,11.5,1L,Premium
1098,Grand Reserve,Dessert,South Africa,Constantia,Sauvignon Blanc,2016,13.2,1L,High
1099,Reserve Selection Cuvée,Sparkling,New Zealand,Hawke's Bay,Malbec,2009,15.4,1L,Low
1100,Fuente Elvira,Sparkling,Argentina,Salta,Chardonnay,2000,12.7,1.5L,High
1101,Gimblett Gravels Vineyard,Red,Italy,Veneto,Tempranillo,2002,12.4,1.5L,Premium
1102,Estate Reserve Selection,Dessert,New Zealand,Marlborough,Chardonnay,2012,12.4,1.5L,Premium
1103,Noble Reserve Cuvée,Red,Israel,Judean Hills,Chardonnay,2006,15.3,1L,Premium
1104,Grand Reserve Estate,Sparkling,Lebanon,Mount Lebanon,Syrah,2014,11.5,1.5L,High
1105,Reserve Selection Estate,Red,Greece,Crete,Chardonnay,2007,13.5,0.75L,Low
1106,Gran Cuvée,Dessert,France,Bordeaux,Pinot Noir,2014,11.4,1L,Medium
1107,Grand Reserve Cuvée,Sparkling,Hungary,Szekszárd,Syrah,2009,13.7,1.5L,Premium
1108,Mb,Red,Romania,Dealu Mare,Syrah,2005,11.6,0.75L,High
1109,Diamante Semi-Sweet Malvasia-Viura,White,Argentina,Salta,Sauvignon Blanc,2013,13.9,0.75L,Premium
1110,Cuvée Carlotta,Red,Spain,Rioja,Sauvignon Blanc,2020,12.4,1L,Low
1111,Master Selection Selection,Red,Austria,Kremstal,Syrah,2015,15.3,0.75L,High
1112,Mondoca Dardi,Red,Argentina,Mendoza,Merlot,2022,11.1,1L,Low
1113,Château Selection Selection,Dessert,Lebanon,Bekaa Valley,Cabernet Sauvignon,2016,12.9,1L,Premium
1114,Corner Pocket Vineyard,White,France,Burgundy,Pinot Noir,2003,13.5,1L,High
1115,Vintage Collection Estate,Red,South Africa,Swartland,Sauvignon Blanc,2003,12.6,0.75L,High
1116,Primum,Dessert,Chile,Maipo Valley,Pinot Noir,2003,12.3,0.75L,Medium
1117,Verjago,White,USA,Oregon,Cabernet Sauvignon,2014,12.5,1L,Premium
1118,Artisan Series,Dessert,Greece,Crete,Merlot,2008,13.8,1L,Medium
1119,Limited Edition Estate,Sparkling,Slovenia,Posavje,Pinot Noir,2010,12.7,0.75L,Medium
1120,The Puzzle,Sparkling,Portugal,Douro,Fetească Neagră,2001,14.6,1.5L,Premium
1121,Cosme Palacio y Hermanos Reserva,Rosé,Italy,Piedmont,Fetească Neagră,2010,12.2,1L,Medium
1122,Special Cuvée,Dessert,New Zealand,Marlborough,Sauvignon Blanc,2007,13.3,1L,Premium
1123,Reserve Selection,Dessert,Hungary,Szekszárd,Chardonnay,2023,13.6,0.75L,Premium
1124,Château L'Hospitalet La Reserve,Sparkling,Argentina,Mendoza,Pinot Noir,2015,12.0,1.5L,Low
1125,Signature Series Estate,Rosé,Israel,Judean Hills,Tempranillo,2014,12.4,1.5L,Low
1126,Ad Lib Hen & Chicken Oaked,White,Argentina,Mendoza,Merlot,2014,15.0,1L,Premium
1127,Family Estate Cuvée,Sparkling,New Zealand,Central Otago,Chardonnay,2002,12.4,0.75L,Low
1128,Master Selection Cuvée,Rosé,Greece,Santorini,Syrah,2003,11.7,1L,Premium
1129,Barrel Selection,Rosé,South Africa,Constantia,Merlot,2004,14.7,1L,Low
1130,Reserve Selection Selection,Dessert,Israel,Judean Hills,Malbec,2006,11.8,0.75L,Medium
1131,Heritage Collection Cuvée,Red,Hungary,Szekszárd,Chardonnay,2005,14.0,0.75L,High
1132,Daphne,Red,Argentina,Salta,Syrah,2020,11.5,1L,Medium
1133,Grand Reserve Cuvée,Red,New Zealand,Central Otago,Syrah,2008,15.0,1L,Premium
1134,Reserve Selection Selection,Dessert,Greece,Naoussa,Merlot,2018,11.4,1.5L,Low
1135,Brauneberger Juffer-Sonnenuhr Auslese,White,Italy,Veneto,Cabernet Sauvignon,2017,11.8,1.5L,Premium
1136,Cellar Reserve,White,Croatia,Slavonia,Merlot,2023,12.5,1.5L,Premium
1137,Grand Reserve Reserve,Dessert,Croatia,Dalmatia,Riesling,2016,11.8,1L,High
1138,Family Estate Estate,Rosé,Hungary,Tokaj,Tempranillo,2005,14.9,1.5L,High
1139,Grand Reserve Selection,White,New Zealand,Hawke's Bay,Tempranillo,2020,15.1,1.5L,Premium
1140,Premium Blend,Sparkling,Greece,Nemea,Merlot,2000,11.0,1L,Premium
1141,Moscato di Carmel Kosher,Sparkling,Portugal,Douro,Fetească Neagră,2005,14.8,0.75L,Premium
1142,Grand Reserve,Dessert,Greece,Naoussa,Fetească Neagră,2022,11.3,1L,High
1143,Pauline's Vineyard,White,Italy,Tuscany,Merlot,2008,13.4,1L,Low
1144,Osezno,Dessert,USA,Napa Valley,Merlot,2004,14.4,0.75L,High
1145,Cellar Reserve Cuvée,Dessert,South Africa,Swartland,Tempranillo,2006,12.3,1L,High
1146,Vintage Collection Reserve,White,Lebanon,Mount Lebanon,Riesling,2017,12.0,1L,Low
1147,Barrel Selection Cuvée,White,Hungary,Szekszárd,Merlot,2000,12.5,0.75L,Premium
1148,Founders Reserve Selection,Sparkling,Uruguay,Canelones,Tempranillo,2008,13.3,1.5L,Low
1149,Syrca Red Wine,Rosé,Argentina,Salta,Riesling,2010,14.2,0.75L,Low
1150,A Rina Rosso,Red,USA,Sonoma,Tempranillo,2020,15.3,1L,Medium
1151,Borro del Diavolo Riserva,Sparkling,Romania,Dealu Mare,Cabernet Sauvignon,2017,15.2,1.5L,Medium
1152,Airén,Rosé,Germany,Rheingau,Syrah,2017,14.0,1.5L,Premium
1153,Oscar's Branco,Sparkling,Argentina,Mendoza,Fetească Neagră,2015,15.4,1L,Low
1154,Studert Prüm Maximinhof Wehlener Sonnenuhr Kabinett,Sparkling,Portugal,Douro,Riesling,2020,13.0,1.5L,Low
1155,Noble Reserve Cuvée,Dessert,New Zealand,Hawke's Bay,Malbec,2006,15.4,0.75L,Medium
1156,Noble Reserve Reserve,Red,Canada,British Columbia,Riesling,2011,12.8,1L,Medium
1157,Valley View Vineyard Reserve,Sparkling,Chile,Maipo Valley,Syrah,2011,15.1,0.75L,Premium
1158,Classic Reserve Selection,White,Austria,Kremstal,Fetească Neagră,2021,11.9,0.75L,Medium
1159,O.M.O.,Dessert,Romania,Cotnari,Fetească Neagră,2012,12.6,0.75L,Premium
1160,Limited Edition Reserve,White,Canada,British Columbia,Riesling,2014,13.2,1L,Premium
1161,CSL,Rosé,Chile,Maipo Valley,Fetească Neagră,2007,12.5,1L,Medium
1162,Cellar Reserve Cuvée,Dessert,New Zealand,Waipara,Pinot Noir,2014,12.7,0.75L,Premium
1163,Fado Tinto Reserva,Red,Argentina,Mendoza,Chardonnay,2000,11.1,0.75L,Medium
1164,Lasira Red Wine,Red,Spain,Rioja,Pinot Noir,2020,14.2,0.75L,Medium
1165,Pagos Viejos,Red,France,Bordeaux,Malbec,2016,14.5,1.5L,Premium
1166,Heritage Collection Cuvée,Dessert,New Zealand,Hawke's Bay,Syrah,2021,15.3,1L,High
1167,Limited Edition Selection,White,Greece,Santorini,Malbec,2018,12.3,0.75L,High
1168,Estate Reserve Estate,Rosé,New Zealand,Waipara,Syrah,2006,12.1,0.75L,Low
1169,Classic Reserve,Rosé,Uruguay,Colonia,Syrah,2002,15.0,1L,Medium
1170,Domaine Barville Optimum,Red,Italy,Tuscany,Chardonnay,2006,14.1,1.5L,Low
1171,Tondré Grapefield,Sparkling,Argentina,Mendoza,Tempranillo,2011,12.8,1L,Medium
1172,Nicolas,Rosé,Argentina,Mendoza,Sauvignon Blanc,2007,15.4,1L,Premium
1173,15 Reserva,Rosé,Argentina,Mendoza,Merlot,2017,11.5,0.75L,High
1174,Limited Edition,White,Israel,Judean Hills,Tempranillo,2006,12.7,0.75L,Low
1175,Classic Reserve Selection,White,Hungary,Tokaj,Sauvignon Blanc,2008,15.2,0.75L,High
1176,Not imported,Dessert,Chile,Maipo Valley,Fetească Neagră,2013,12.2,1L,Medium
1177,Founders Reserve Cuvée,Rosé,New Zealand,Marlborough,Chardonnay,2005,15.3,1.5L,Low
1178,Private Reserve,White,South Africa,Paarl,Pinot Noir,2005,14.2,1L,High
1179,Limited Edition,Sparkling,Austria,Burgenland,Malbec,2004,14.5,1.5L,Medium
1180,Cellar Reserve Estate,Red,New Zealand,Central Otago,Sauvignon Blanc,2018,13.5,0.75L,Low
1181,Artisan Series Reserve,Rosé,New Zealand,Marlborough,Sauvignon Blanc,2013,13.4,0.75L,Low
1182,Family Estate Selection,Red,Hungary,Szekszárd,Pinot Noir,2007,13.3,1L,High
1183,Signature Series,Dessert,South Africa,Constantia,Merlot,2011,11.5,1L,High
1184,Prestige Collection Selection,Sparkling,Canada,Okanagan Valley,Pinot Noir,2005,12.8,0.75L,High
1185,Cuvée B,Rosé,Spain,Ribera del Duero,Tempranillo,2018,13.8,0.75L,High
1186,Single Vineyard Estate,Sparkling,Croatia,Istria,Tempranillo,2008,12.0,1L,Medium
1187,Dürkheimer Spielberg Spätlese Trocken,White,Germany,Mosel,Riesling,2022,13.1,1L,High
1188,Classic Reserve Reserve,Rosé,Hungary,Villány,Chardonnay,2012,15.3,0.75L,Premium
1189,181,Red,Chile,Maipo Valley,Riesling,2009,14.8,1L,Medium
1190,Old Vine Cuvée,Red,Canada,British Columbia,Tempranillo,2002,14.8,1L,High
1191,Prestige Collection,Sparkling,New Zealand,Hawke's Bay,Cabernet Sauvignon,2022,11.9,0.75L,High
1192,Don Álvaro de Bazán,White,Germany,Mosel,Fetească Neagră,2010,14.6,1.5L,Premium
1193,Jonathan Tishbi Special Reserve Single Vineyard Sde Boker Kosher,Rosé,USA,Oregon,Syrah,2007,11.5,0.75L,Premium
1194,Classic Reserve Estate,White,New Zealand,Marlborough,Fetească Neagră,2001,12.5,0.75L,Medium
1195,Artisan Series Cuvée,Red,Hungary,Villány,Tempranillo,2016,11.8,1.5L,Low
1196,Single Vineyard Reserve,Red,Greece,Nemea,Sauvignon Blanc,2007,14.3,0.75L,Medium
1197,Heritage Collection Cuvée,Red,Canada,British Columbia,Chardonnay,2022,12.4,1L,Medium
1198,Silistria,Dessert,Spain,Catalonia,Tempranillo,2006,12.1,0.75L,High
1199,Old Vine,White,New Zealand,Marlborough,Pinot Noir,2007,11.7,1L,Medium
1200,Artz Vineyard,Red,Chile,Maipo Valley,Merlot,2015,15.2,1L,Low
1201,Limited Edition Estate,Sparkling,Hungary,Szekszárd,Malbec,2022,12.9,1L,Medium
